date,Keywords,RelativePopularity,Type,Origin,Loc
2011-12-01,Wonton,2.0526315789473686,Sides/Snacks,Chinese,US
2012-01-01,Wonton,2.0454545454545454,Sides/Snacks,Chinese,US
2012-02-01,Wonton,2.0999999999999996,Sides/Snacks,Chinese,US
2012-03-01,Wonton,1.6666666666666665,Sides/Snacks,Chinese,US
2012-04-01,Wonton,1.4054054054054055,Sides/Snacks,Chinese,US
2012-05-01,Wonton,1.3714285714285714,Sides/Snacks,Chinese,US
2012-06-01,Wonton,1.4054054054054055,Sides/Snacks,Chinese,US
2012-07-01,Wonton,1.368421052631579,Sides/Snacks,Chinese,US
2012-08-01,Wonton,1.7105263157894737,Sides/Snacks,Chinese,US
2012-09-01,Wonton,1.6666666666666665,Sides/Snacks,Chinese,US
2012-10-01,Wonton,1.75,Sides/Snacks,Chinese,US
2012-11-01,Wonton,1.75,Sides/Snacks,Chinese,US
2012-12-01,Wonton,2.0999999999999996,Sides/Snacks,Chinese,US
2013-01-01,Wonton,2.0,Sides/Snacks,Chinese,US
2013-02-01,Wonton,2.0930232558139537,Sides/Snacks,Chinese,US
2013-03-01,Wonton,1.7045454545454544,Sides/Snacks,Chinese,US
2013-04-01,Wonton,1.3658536585365855,Sides/Snacks,Chinese,US
2013-05-01,Wonton,1.368421052631579,Sides/Snacks,Chinese,US
2013-06-01,Wonton,1.4,Sides/Snacks,Chinese,US
2013-07-01,Wonton,1.3953488372093024,Sides/Snacks,Chinese,US
2013-08-01,Wonton,1.7045454545454544,Sides/Snacks,Chinese,US
2013-09-01,Wonton,1.7045454545454544,Sides/Snacks,Chinese,US
2013-10-01,Wonton,1.7391304347826086,Sides/Snacks,Chinese,US
2013-11-01,Wonton,2.0,Sides/Snacks,Chinese,US
2013-12-01,Wonton,2.1333333333333333,Sides/Snacks,Chinese,US
2014-01-01,Wonton,2.3773584905660377,Sides/Snacks,Chinese,US
2014-02-01,Wonton,2.0816326530612246,Sides/Snacks,Chinese,US
2014-03-01,Wonton,1.702127659574468,Sides/Snacks,Chinese,US
2014-04-01,Wonton,1.3333333333333333,Sides/Snacks,Chinese,US
2014-05-01,Wonton,1.3658536585365855,Sides/Snacks,Chinese,US
2014-06-01,Wonton,1.4285714285714286,Sides/Snacks,Chinese,US
2014-07-01,Wonton,1.3617021276595744,Sides/Snacks,Chinese,US
2014-08-01,Wonton,1.3877551020408163,Sides/Snacks,Chinese,US
2014-09-01,Wonton,1.7708333333333335,Sides/Snacks,Chinese,US
2014-10-01,Wonton,1.702127659574468,Sides/Snacks,Chinese,US
2014-11-01,Wonton,1.702127659574468,Sides/Snacks,Chinese,US
2014-12-01,Wonton,2.0425531914893615,Sides/Snacks,Chinese,US
2015-01-01,Wonton,2.375,Sides/Snacks,Chinese,US
2015-02-01,Wonton,2.1176470588235294,Sides/Snacks,Chinese,US
2015-03-01,Wonton,1.7307692307692308,Sides/Snacks,Chinese,US
2015-04-01,Wonton,1.6666666666666665,Sides/Snacks,Chinese,US
2015-05-01,Wonton,1.391304347826087,Sides/Snacks,Chinese,US
2015-06-01,Wonton,1.7346938775510203,Sides/Snacks,Chinese,US
2015-07-01,Wonton,1.3846153846153846,Sides/Snacks,Chinese,US
2015-08-01,Wonton,1.4074074074074074,Sides/Snacks,Chinese,US
2015-09-01,Wonton,1.7647058823529413,Sides/Snacks,Chinese,US
2015-10-01,Wonton,1.6981132075471697,Sides/Snacks,Chinese,US
2015-11-01,Wonton,2.111111111111111,Sides/Snacks,Chinese,US
2015-12-01,Wonton,2.333333333333333,Sides/Snacks,Chinese,US
2016-01-01,Wonton,2.787878787878788,Sides/Snacks,Chinese,US
2016-02-01,Wonton,2.3728813559322033,Sides/Snacks,Chinese,US
2016-03-01,Wonton,2.1052631578947367,Sides/Snacks,Chinese,US
2016-04-01,Wonton,2.1052631578947367,Sides/Snacks,Chinese,US
2016-05-01,Wonton,1.6964285714285716,Sides/Snacks,Chinese,US
2016-06-01,Wonton,1.6666666666666665,Sides/Snacks,Chinese,US
2016-07-01,Wonton,1.694915254237288,Sides/Snacks,Chinese,US
2016-08-01,Wonton,1.721311475409836,Sides/Snacks,Chinese,US
2016-09-01,Wonton,1.721311475409836,Sides/Snacks,Chinese,US
2016-10-01,Wonton,2.0625,Sides/Snacks,Chinese,US
2016-11-01,Wonton,2.032258064516129,Sides/Snacks,Chinese,US
2016-12-01,Wonton,2.3692307692307693,Sides/Snacks,Chinese,US
2017-01-01,Wonton,2.7341772151898733,Sides/Snacks,Chinese,US
2017-02-01,Wonton,2.3676470588235294,Sides/Snacks,Chinese,US
2017-03-01,Wonton,2.0597014925373136,Sides/Snacks,Chinese,US
2017-04-01,Wonton,2.0307692307692307,Sides/Snacks,Chinese,US
2017-05-01,Wonton,1.693548387096774,Sides/Snacks,Chinese,US
2017-06-01,Wonton,1.71875,Sides/Snacks,Chinese,US
2017-07-01,Wonton,1.7142857142857144,Sides/Snacks,Chinese,US
2017-08-01,Wonton,2.028169014084507,Sides/Snacks,Chinese,US
2017-09-01,Wonton,2.0597014925373136,Sides/Snacks,Chinese,US
2017-10-01,Wonton,2.083333333333333,Sides/Snacks,Chinese,US
2017-11-01,Wonton,2.4,Sides/Snacks,Chinese,US
2017-12-01,Wonton,3.0821917808219177,Sides/Snacks,Chinese,US
2018-01-01,Wonton,2.7906976744186047,Sides/Snacks,Chinese,US
2018-02-01,Wonton,2.769230769230769,Sides/Snacks,Chinese,US
2018-03-01,Wonton,2.4594594594594597,Sides/Snacks,Chinese,US
2018-04-01,Wonton,2.083333333333333,Sides/Snacks,Chinese,US
2018-05-01,Wonton,1.716417910447761,Sides/Snacks,Chinese,US
2018-06-01,Wonton,2.054794520547945,Sides/Snacks,Chinese,US
2018-07-01,Wonton,2.050632911392405,Sides/Snacks,Chinese,US
2018-08-01,Wonton,2.0526315789473686,Sides/Snacks,Chinese,US
2018-09-01,Wonton,2.08,Sides/Snacks,Chinese,US
2018-10-01,Wonton,2.423076923076923,Sides/Snacks,Chinese,US
2018-11-01,Wonton,2.423076923076923,Sides/Snacks,Chinese,US
2018-12-01,Wonton,3.0759493670886076,Sides/Snacks,Chinese,US
2019-01-01,Wonton,2.782608695652174,Sides/Snacks,Chinese,US
2019-02-01,Wonton,3.107142857142857,Sides/Snacks,Chinese,US
2019-03-01,Wonton,2.419753086419753,Sides/Snacks,Chinese,US
2019-04-01,Wonton,2.027027027027027,Sides/Snacks,Chinese,US
2019-05-01,Wonton,2.1081081081081083,Sides/Snacks,Chinese,US
2019-06-01,Wonton,2.025974025974026,Sides/Snacks,Chinese,US
2019-07-01,Wonton,2.050632911392405,Sides/Snacks,Chinese,US
2019-08-01,Wonton,2.050632911392405,Sides/Snacks,Chinese,US
2019-09-01,Wonton,2.103896103896104,Sides/Snacks,Chinese,US
2019-10-01,Wonton,2.0250000000000004,Sides/Snacks,Chinese,US
2019-11-01,Wonton,2.765432098765432,Sides/Snacks,Chinese,US
2019-12-01,Wonton,3.073170731707317,Sides/Snacks,Chinese,US
2020-01-01,Wonton,3.1263157894736846,Sides/Snacks,Chinese,US
2020-02-01,Wonton,2.761904761904762,Sides/Snacks,Chinese,US
2020-03-01,Wonton,2.0930232558139537,Sides/Snacks,Chinese,US
2020-04-01,Wonton,3.06,Sides/Snacks,Chinese,US
2020-05-01,Wonton,3.0638297872340425,Sides/Snacks,Chinese,US
2020-06-01,Wonton,2.4457831325301207,Sides/Snacks,Chinese,US
2004-01-01,Kung Pao Chicken,0.0,Mains,Chinese,US
2004-02-01,Kung Pao Chicken,0.3076923076923077,Mains,Chinese,US
2004-03-01,Kung Pao Chicken,0.35714285714285715,Mains,Chinese,US
2004-04-01,Kung Pao Chicken,0.36363636363636365,Mains,Chinese,US
2004-05-01,Kung Pao Chicken,0.35714285714285715,Mains,Chinese,US
2004-06-01,Kung Pao Chicken,0.3076923076923077,Mains,Chinese,US
2004-07-01,Kung Pao Chicken,0.0,Mains,Chinese,US
2004-08-01,Kung Pao Chicken,0.35714285714285715,Mains,Chinese,US
2004-09-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2004-10-01,Kung Pao Chicken,0.0,Mains,Chinese,US
2004-11-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2004-12-01,Kung Pao Chicken,0.0,Mains,Chinese,US
2005-01-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2005-02-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2005-03-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2005-04-01,Kung Pao Chicken,0.3125,Mains,Chinese,US
2005-05-01,Kung Pao Chicken,0.35714285714285715,Mains,Chinese,US
2005-06-01,Kung Pao Chicken,0.375,Mains,Chinese,US
2005-07-01,Kung Pao Chicken,0.375,Mains,Chinese,US
2005-08-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2005-09-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2005-10-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2005-11-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2005-12-01,Kung Pao Chicken,0.0,Mains,Chinese,US
2006-01-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2006-02-01,Kung Pao Chicken,0.3684210526315789,Mains,Chinese,US
2006-03-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2006-04-01,Kung Pao Chicken,0.375,Mains,Chinese,US
2006-05-01,Kung Pao Chicken,0.375,Mains,Chinese,US
2006-06-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2006-07-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2006-08-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2006-09-01,Kung Pao Chicken,0.35,Mains,Chinese,US
2006-10-01,Kung Pao Chicken,0.35,Mains,Chinese,US
2006-11-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2006-12-01,Kung Pao Chicken,0.3684210526315789,Mains,Chinese,US
2007-01-01,Kung Pao Chicken,0.36363636363636365,Mains,Chinese,US
2007-02-01,Kung Pao Chicken,0.35,Mains,Chinese,US
2007-03-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2007-04-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2007-05-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2007-06-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2007-07-01,Kung Pao Chicken,0.3684210526315789,Mains,Chinese,US
2007-08-01,Kung Pao Chicken,0.35,Mains,Chinese,US
2007-09-01,Kung Pao Chicken,0.35,Mains,Chinese,US
2007-10-01,Kung Pao Chicken,0.35,Mains,Chinese,US
2007-11-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2007-12-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2008-01-01,Kung Pao Chicken,0.34782608695652173,Mains,Chinese,US
2008-02-01,Kung Pao Chicken,0.3181818181818182,Mains,Chinese,US
2008-03-01,Kung Pao Chicken,0.35,Mains,Chinese,US
2008-04-01,Kung Pao Chicken,0.35,Mains,Chinese,US
2008-05-01,Kung Pao Chicken,0.3684210526315789,Mains,Chinese,US
2008-06-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2008-07-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2008-08-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2008-09-01,Kung Pao Chicken,0.36363636363636365,Mains,Chinese,US
2008-10-01,Kung Pao Chicken,0.34782608695652173,Mains,Chinese,US
2008-11-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2008-12-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2009-01-01,Kung Pao Chicken,0.7142857142857143,Mains,Chinese,US
2009-02-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2009-03-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2009-04-01,Kung Pao Chicken,0.34782608695652173,Mains,Chinese,US
2009-05-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2009-06-01,Kung Pao Chicken,0.36363636363636365,Mains,Chinese,US
2009-07-01,Kung Pao Chicken,0.34782608695652173,Mains,Chinese,US
2009-08-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2009-09-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2009-10-01,Kung Pao Chicken,0.34615384615384615,Mains,Chinese,US
2009-11-01,Kung Pao Chicken,0.34615384615384615,Mains,Chinese,US
2009-12-01,Kung Pao Chicken,0.36,Mains,Chinese,US
2010-01-01,Kung Pao Chicken,0.3548387096774194,Mains,Chinese,US
2010-02-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2010-03-01,Kung Pao Chicken,0.34615384615384615,Mains,Chinese,US
2010-04-01,Kung Pao Chicken,0.36,Mains,Chinese,US
2010-05-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2010-06-01,Kung Pao Chicken,0.34615384615384615,Mains,Chinese,US
2010-07-01,Kung Pao Chicken,0.36,Mains,Chinese,US
2010-08-01,Kung Pao Chicken,0.34615384615384615,Mains,Chinese,US
2010-09-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2010-10-01,Kung Pao Chicken,0.35714285714285715,Mains,Chinese,US
2010-11-01,Kung Pao Chicken,0.3448275862068966,Mains,Chinese,US
2010-12-01,Kung Pao Chicken,0.3448275862068966,Mains,Chinese,US
2011-01-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2011-02-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2011-03-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2011-04-01,Kung Pao Chicken,0.34285714285714286,Mains,Chinese,US
2011-05-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2011-06-01,Kung Pao Chicken,0.35294117647058826,Mains,Chinese,US
2011-07-01,Kung Pao Chicken,0.34285714285714286,Mains,Chinese,US
2011-08-01,Kung Pao Chicken,0.34285714285714286,Mains,Chinese,US
2011-09-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2011-10-01,Kung Pao Chicken,0.3611111111111111,Mains,Chinese,US
2011-11-01,Kung Pao Chicken,0.35135135135135137,Mains,Chinese,US
2011-12-01,Kung Pao Chicken,0.34210526315789475,Mains,Chinese,US
2012-01-01,Kung Pao Chicken,0.3409090909090909,Mains,Chinese,US
2012-02-01,Kung Pao Chicken,0.7,Mains,Chinese,US
2012-03-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2012-04-01,Kung Pao Chicken,0.7027027027027027,Mains,Chinese,US
2012-05-01,Kung Pao Chicken,0.6857142857142857,Mains,Chinese,US
2012-06-01,Kung Pao Chicken,0.35135135135135137,Mains,Chinese,US
2012-07-01,Kung Pao Chicken,0.34210526315789475,Mains,Chinese,US
2012-08-01,Kung Pao Chicken,0.6842105263157895,Mains,Chinese,US
2012-09-01,Kung Pao Chicken,0.6666666666666666,Mains,Chinese,US
2012-10-01,Kung Pao Chicken,0.35,Mains,Chinese,US
2012-11-01,Kung Pao Chicken,0.35,Mains,Chinese,US
2012-12-01,Kung Pao Chicken,0.7,Mains,Chinese,US
2013-01-01,Kung Pao Chicken,0.6666666666666666,Mains,Chinese,US
2013-02-01,Kung Pao Chicken,0.6976744186046512,Mains,Chinese,US
2013-03-01,Kung Pao Chicken,0.6818181818181818,Mains,Chinese,US
2013-04-01,Kung Pao Chicken,0.6829268292682927,Mains,Chinese,US
2013-05-01,Kung Pao Chicken,0.34210526315789475,Mains,Chinese,US
2013-06-01,Kung Pao Chicken,0.7,Mains,Chinese,US
2013-07-01,Kung Pao Chicken,0.6976744186046512,Mains,Chinese,US
2013-08-01,Kung Pao Chicken,0.6818181818181818,Mains,Chinese,US
2013-09-01,Kung Pao Chicken,0.3409090909090909,Mains,Chinese,US
2013-10-01,Kung Pao Chicken,0.6956521739130435,Mains,Chinese,US
2013-11-01,Kung Pao Chicken,0.6666666666666666,Mains,Chinese,US
2013-12-01,Kung Pao Chicken,0.7111111111111111,Mains,Chinese,US
2014-01-01,Kung Pao Chicken,0.6792452830188679,Mains,Chinese,US
2014-02-01,Kung Pao Chicken,0.6938775510204082,Mains,Chinese,US
2014-03-01,Kung Pao Chicken,0.6808510638297872,Mains,Chinese,US
2014-04-01,Kung Pao Chicken,0.6666666666666666,Mains,Chinese,US
2014-05-01,Kung Pao Chicken,0.6829268292682927,Mains,Chinese,US
2014-06-01,Kung Pao Chicken,0.7142857142857143,Mains,Chinese,US
2014-07-01,Kung Pao Chicken,0.6808510638297872,Mains,Chinese,US
2014-08-01,Kung Pao Chicken,0.6938775510204082,Mains,Chinese,US
2014-09-01,Kung Pao Chicken,0.7083333333333334,Mains,Chinese,US
2014-10-01,Kung Pao Chicken,0.6808510638297872,Mains,Chinese,US
2014-11-01,Kung Pao Chicken,0.6808510638297872,Mains,Chinese,US
2014-12-01,Kung Pao Chicken,0.6808510638297872,Mains,Chinese,US
2015-01-01,Kung Pao Chicken,0.6785714285714286,Mains,Chinese,US
2015-02-01,Kung Pao Chicken,0.7058823529411765,Mains,Chinese,US
2015-03-01,Kung Pao Chicken,0.6923076923076923,Mains,Chinese,US
2015-04-01,Kung Pao Chicken,0.6666666666666666,Mains,Chinese,US
2015-05-01,Kung Pao Chicken,0.6956521739130435,Mains,Chinese,US
2015-06-01,Kung Pao Chicken,0.3469387755102041,Mains,Chinese,US
2015-07-01,Kung Pao Chicken,0.6923076923076923,Mains,Chinese,US
2015-08-01,Kung Pao Chicken,0.7037037037037037,Mains,Chinese,US
2015-09-01,Kung Pao Chicken,0.7058823529411765,Mains,Chinese,US
2015-10-01,Kung Pao Chicken,0.6792452830188679,Mains,Chinese,US
2015-11-01,Kung Pao Chicken,0.7037037037037037,Mains,Chinese,US
2015-12-01,Kung Pao Chicken,0.6666666666666666,Mains,Chinese,US
2016-01-01,Kung Pao Chicken,0.696969696969697,Mains,Chinese,US
2016-02-01,Kung Pao Chicken,0.6779661016949152,Mains,Chinese,US
2016-03-01,Kung Pao Chicken,0.7017543859649122,Mains,Chinese,US
2016-04-01,Kung Pao Chicken,0.7017543859649122,Mains,Chinese,US
2016-05-01,Kung Pao Chicken,0.6785714285714286,Mains,Chinese,US
2016-06-01,Kung Pao Chicken,0.3333333333333333,Mains,Chinese,US
2016-07-01,Kung Pao Chicken,0.6779661016949152,Mains,Chinese,US
2016-08-01,Kung Pao Chicken,0.6885245901639344,Mains,Chinese,US
2016-09-01,Kung Pao Chicken,0.3442622950819672,Mains,Chinese,US
2016-10-01,Kung Pao Chicken,0.34375,Mains,Chinese,US
2016-11-01,Kung Pao Chicken,0.3387096774193548,Mains,Chinese,US
2016-12-01,Kung Pao Chicken,0.676923076923077,Mains,Chinese,US
2017-01-01,Kung Pao Chicken,0.6835443037974683,Mains,Chinese,US
2017-02-01,Kung Pao Chicken,0.3382352941176471,Mains,Chinese,US
2017-03-01,Kung Pao Chicken,0.6865671641791045,Mains,Chinese,US
2017-04-01,Kung Pao Chicken,0.676923076923077,Mains,Chinese,US
2017-05-01,Kung Pao Chicken,0.6774193548387096,Mains,Chinese,US
2017-06-01,Kung Pao Chicken,0.6875,Mains,Chinese,US
2017-07-01,Kung Pao Chicken,0.6857142857142857,Mains,Chinese,US
2017-08-01,Kung Pao Chicken,0.676056338028169,Mains,Chinese,US
2017-09-01,Kung Pao Chicken,0.6865671641791045,Mains,Chinese,US
2017-10-01,Kung Pao Chicken,0.6944444444444444,Mains,Chinese,US
2017-11-01,Kung Pao Chicken,0.6857142857142857,Mains,Chinese,US
2017-12-01,Kung Pao Chicken,0.684931506849315,Mains,Chinese,US
2018-01-01,Kung Pao Chicken,0.6976744186046512,Mains,Chinese,US
2018-02-01,Kung Pao Chicken,0.6923076923076923,Mains,Chinese,US
2018-03-01,Kung Pao Chicken,0.7027027027027027,Mains,Chinese,US
2018-04-01,Kung Pao Chicken,0.6944444444444444,Mains,Chinese,US
2018-05-01,Kung Pao Chicken,0.6865671641791045,Mains,Chinese,US
2018-06-01,Kung Pao Chicken,0.684931506849315,Mains,Chinese,US
2018-07-01,Kung Pao Chicken,0.6835443037974683,Mains,Chinese,US
2018-08-01,Kung Pao Chicken,0.6842105263157895,Mains,Chinese,US
2018-09-01,Kung Pao Chicken,0.6933333333333334,Mains,Chinese,US
2018-10-01,Kung Pao Chicken,0.6923076923076923,Mains,Chinese,US
2018-11-01,Kung Pao Chicken,0.6923076923076923,Mains,Chinese,US
2018-12-01,Kung Pao Chicken,0.6835443037974683,Mains,Chinese,US
2019-01-01,Kung Pao Chicken,0.6956521739130435,Mains,Chinese,US
2019-02-01,Kung Pao Chicken,0.6904761904761905,Mains,Chinese,US
2019-03-01,Kung Pao Chicken,0.691358024691358,Mains,Chinese,US
2019-04-01,Kung Pao Chicken,0.6756756756756757,Mains,Chinese,US
2019-05-01,Kung Pao Chicken,0.7027027027027027,Mains,Chinese,US
2019-06-01,Kung Pao Chicken,0.6753246753246753,Mains,Chinese,US
2019-07-01,Kung Pao Chicken,0.6835443037974683,Mains,Chinese,US
2019-08-01,Kung Pao Chicken,0.6835443037974683,Mains,Chinese,US
2019-09-01,Kung Pao Chicken,0.7012987012987013,Mains,Chinese,US
2019-10-01,Kung Pao Chicken,0.675,Mains,Chinese,US
2019-11-01,Kung Pao Chicken,0.691358024691358,Mains,Chinese,US
2019-12-01,Kung Pao Chicken,0.6829268292682927,Mains,Chinese,US
2020-01-01,Kung Pao Chicken,1.0421052631578949,Mains,Chinese,US
2020-02-01,Kung Pao Chicken,0.6904761904761905,Mains,Chinese,US
2020-03-01,Kung Pao Chicken,0.6976744186046512,Mains,Chinese,US
2020-04-01,Kung Pao Chicken,1.02,Mains,Chinese,US
2020-05-01,Kung Pao Chicken,1.0212765957446808,Mains,Chinese,US
2020-06-01,Kung Pao Chicken,1.0481927710843375,Mains,Chinese,US
2004-01-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-02-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-03-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-04-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-05-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-06-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-07-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-08-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-09-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-10-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-11-01,Mapo Tofu,0.0,Mains,Chinese,US
2004-12-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-01-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-02-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-03-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-04-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-05-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-06-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-07-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-08-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-09-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-10-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-11-01,Mapo Tofu,0.0,Mains,Chinese,US
2005-12-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-01-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-02-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-03-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-04-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-05-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-06-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-07-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-08-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-09-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-10-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-11-01,Mapo Tofu,0.0,Mains,Chinese,US
2006-12-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-01-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-02-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-03-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-04-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-05-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-06-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-07-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-08-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-09-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-10-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-11-01,Mapo Tofu,0.0,Mains,Chinese,US
2007-12-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-01-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-02-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-03-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-04-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-05-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-06-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-07-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-08-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-09-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-10-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-11-01,Mapo Tofu,0.0,Mains,Chinese,US
2008-12-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-01-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-02-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-03-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-04-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-05-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-06-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-07-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-08-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-09-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-10-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-11-01,Mapo Tofu,0.0,Mains,Chinese,US
2009-12-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-01-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-02-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-03-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-04-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-05-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-06-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-07-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-08-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-09-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-10-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-11-01,Mapo Tofu,0.0,Mains,Chinese,US
2010-12-01,Mapo Tofu,0.0,Mains,Chinese,US
2011-01-01,Mapo Tofu,0.0,Mains,Chinese,US
2011-02-01,Mapo Tofu,0.0,Mains,Chinese,US
2011-03-01,Mapo Tofu,0.0,Mains,Chinese,US
2011-04-01,Mapo Tofu,0.0,Mains,Chinese,US
2011-05-01,Mapo Tofu,0.0,Mains,Chinese,US
2011-06-01,Mapo Tofu,0.0,Mains,Chinese,US
2011-07-01,Mapo Tofu,0.0,Mains,Chinese,US
2011-08-01,Mapo Tofu,0.0,Mains,Chinese,US
